Fx,Contract,Deployment,Authorized_Caller_Addresses,Authorized_Caller_Names
setSwapFeePercentage(uint256),YearnLinearPool,20230409-yearn-linear-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"setTargets(uint256,uint256)",AaveLinearPool,20220817-aave-rebalanced-linear-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"setTargets(uint256,uint256)",AaveLinearPool,20230206-aave-rebalanced-linear-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"setTargets(uint256,uint256)",AaveLinearPool,20230410-aave-linear-pool-v5,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"setTargets(uint256,uint256)",ERC4626LinearPool,20230206-erc4626-linear-pool-v3,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"setTargets(uint256,uint256)",ERC4626LinearPool,20230409-erc4626-linear-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"setTargets(uint256,uint256)",YearnLinearPool,20230213-yearn-linear-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"setTargets(uint256,uint256)",YearnLinearPool,20230409-yearn-linear-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"set_reward_distributor(address,address)",ChildChainGauge,20230316-child-chain-gauge-factory-v2,"['0x09Df1626110803C7b3b07085Ef1E053494155089', '0x9ff471F9f98F42E5151C7855fD1b5aa906b1AF7e']","['multisigs/maxi_beets_lm', 'multisigs/maxi_omni']"
"set_reward_distributor(address,address)",ChildChainStreamer,20220413-child-chain-gauge-factory,"['0x09Df1626110803C7b3b07085Ef1E053494155089', '0x9ff471F9f98F42E5151C7855fD1b5aa906b1AF7e']","['multisigs/maxi_beets_lm', 'multisigs/maxi_omni']"
"set_rewards(address,bytes32,address[8])",RewardsOnlyGauge,20220413-child-chain-gauge-factory,['0x6f5a2eE11E7a772AeB5114A20d0D7c0ff61EB8A0'],['20220527-child-chain-gauge-token-adder/ChildChainGaugeTokenAdder']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20220906-composable-stable-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20221122-composable-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230206-composable-stable-pool-v3,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230320-composable-stable-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20230711-composable-stable-pool-v5,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",ComposableStablePool,20240223-composable-stable-pool-v6,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",StablePool,20220609-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",StablePool,20250324-v3-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startAmplificationParameterUpdate(uint256,uint256)",StablePool,20250404-v3-stable-surge-pool-factory-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"startPriceRatioUpdate(uint256,uint256,uint256)",ReClammPool,20250409-v3-reclamm-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20220906-composable-stable-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20221122-composable-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20230206-composable-stable-pool-v3,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20230320-composable-stable-pool-v4,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20230711-composable-stable-pool-v5,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),ComposableStablePool,20240223-composable-stable-pool-v6,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),StablePool,20220609-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),StablePool,20250324-v3-stable-pool-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopAmplificationParameterUpdate(),StablePool,20250404-v3-stable-surge-pool-factory-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
stopPriceRatioUpdate(),ReClammPool,20250409-v3-reclamm-pool,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"swap((bytes32,uint8,address,address,uint256,bytes),(address,bool,address,bool),uint256,uint256)",Vault,20210418-vault,"['0x195CcCBE464EF9073d1f7A1ba1C9Bf0f56dfFFff', '0x1a58897Ab366082028ced3740900ecBD765Af738', '0x03F1ab8b19bcE21EB06C364aEc9e40322572a1e9', '0x015ACA20a1422F3c729086c17f15F10e0CfbC75A']","['20220720-batch-relayer-v3/BalancerRelayer', '20220916-batch-relayer-v4/BalancerRelayer', '20230314-batch-relayer-v5/BalancerRelayer', '20231031-batch-relayer-v6/BalancerRelayer']"
unpause(),AaveLinearPool,20220817-aave-rebalanced-linear-pool,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpause(),ComposableStablePool,20220906-composable-stable-pool,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpause(),ComposableStablePool,20221122-composable-stable-pool-v2,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpause(),WeightedPool,20220908-weighted-pool-v2,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpausePool(address),VaultAdmin,20241204-v3-vault,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpauseVault(),VaultAdmin,20241204-v3-vault,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
unpauseVaultBuffers(),VaultAdmin,20241204-v3-vault,['0xd4c87b33afcE39F1E3F4aF1ce8fFFF7241d9128B'],['multisigs/emergency']
"withdrawCollectedFees(address[],uint256[],address)",ProtocolFeesCollector,20210418-vault,['0xC128a9954e6c874eA3d62ce62B468bA073093F25'],['20220517-protocol-fee-withdrawer/ProtocolFeesWithdrawer']
"withdrawCollectedFees(address[],uint256[],address)",ProtocolFeesWithdrawer,20220517-protocol-fee-withdrawer,"['0xdCB017f63aCd34DD032A702315459ceCc05536DD', '0x94Dd9C6152a2A0BBcB52d3297b723A6F01D5F9f7', '0x9e5D6427D2cdaDC68870197b099C2Df535Ec3c97']","['UNDEF', 'mimic/smartvault', 'mimic/smartVaultV2']"
"withdrawProtocolFees(address,address)",ProtocolFeeController,20241204-v3-vault,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"withdrawProtocolFees(address,address)",ProtocolFeeController,20250214-v3-protocol-fee-controller-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"withdrawProtocolFeesForToken(address,address,address)",ProtocolFeeController,20241204-v3-vault,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
"withdrawProtocolFeesForToken(address,address,address)",ProtocolFeeController,20250214-v3-protocol-fee-controller-v2,['0x09Df1626110803C7b3b07085Ef1E053494155089'],['multisigs/maxi_beets_lm']
